Gene	CTL_7	CTL_9	SLE_13	SLE_14	sh7278_1	sh7278_2	shNC_1	shNC_2	Symbol	Chr	GeneType	Description
ENSG00000227775.3	0.13	0.0	0.0	0.0	0.2	0.24	0.59	0.43	RP1-283E3.4	chr1	transcribed_processed_pseudogene	--
ENSG00000275334.1	0.0	0.0	0.0	0.0	0.0	0.0	0.38	0.0	MIR5787	chr3	miRNA	microRNA 5787
ENSG00000275191.1	0.45	0.14	0.0	0.24	0.04	0.11	0.07	0.0	RP11-36I17.2	chr16	sense_intronic	--
ENSG00000265566.2	0.52	0.96	0.44	0.29	0.22	0.63	0.3	0.51	RN7SL605P	chr11	misc_RNA	RNA, 7SL, cytoplasmic 605, pseudogene
ENSG00000142920.16	0.71	0.76	0.15	0.18	2.38	2.01	2.07	2.05	AZIN2	chr1	protein_coding	antizyme inhibitor 2
ENSG00000196593.9	0.04	0.04	0.03	0.0	1.09	1.28	1.29	1.03	ANKRD20A19P	chr13	transcribed_unprocessed_pseudogene	ankyrin repeat domain 20 family, member A19, pseudogene
ENSG00000250016.2	0.0	0.0	0.0	0.0	0.06	0.06	0.09	0.04	SNX18P23	chr4	processed_pseudogene	sorting nexin 18 pseudogene 23
ENSG00000275763.3	0.03	0.0	0.08	0.04	0.16	0.19	0.1	0.14	C18orf65	chr18	lincRNA	chromosome 18 open reading frame 65
ENSG00000253449.1	0.05	0.05	0.0	0.0	0.0	0.0	0.0	0.0	CTC-436K13.6	chr5	lincRNA	--
ENSG00000140403.12	4.68	2.69	0.84	3.69	0.04	0.04	0.02	0.03	DNAJA4	chr15	protein_coding	DnaJ (Hsp40) homolog, subfamily A, member 4
ENSG00000258977.1	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	LINC01467	chr14	lincRNA	long intergenic non-protein coding RNA 1467
ENSG00000260612.1	0.07	0.27	0.12	0.03	0.04	0.0	0.0	0.0	RP11-432I5.4	chr16	lincRNA	--
ENSG00000260284.1	0.0	0.19	0.0	0.04	0.0	0.0	0.0	0.0	TPSP2	chr16	unprocessed_pseudogene	tryptase pseudogene 2
ENSG00000004809.13	0.03	0.43	0.69	1.0	0.01	0.01	0.0	0.0	SLC22A16	chr6	protein_coding	solute carrier family 22 (organic cation/carnitine transporter), member 16
ENSG00000225595.2	0.0	0.03	0.02	0.0	0.03	0.06	0.04	0.01	XXbac-BPG308K3.6	chr6	lincRNA	--
ENSG00000113621.14	6.37	5.36	3.05	7.78	5.89	6.99	5.78	6.41	TXNDC15	chr5	protein_coding	thioredoxin domain containing 15
ENSG00000197057.8	0.43	0.57	0.04	0.83	0.02	0.01	0.0	0.01	DTHD1	chr4	protein_coding	death domain containing 1
ENSG00000100330.15	6.0	4.79	11.94	9.01	4.78	4.73	5.78	4.9	MTMR3	chr22	protein_coding	myotubularin related protein 3
ENSG00000232871.8	0.0	0.0	0.0	0.0	0.07	0.04	0.07	0.06	SEC1P	chr19	unitary_pseudogene	secretory blood group 1, pseudogene
ENSG00000115355.15	4.32	3.57	2.77	3.9	5.44	7.65	8.13	8.1	CCDC88A	chr2	protein_coding	coiled-coil domain containing 88A
ENSG00000279407.1	0.61	0.26	0.22	0.5	1.79	2.01	2.83	2.13	AC007191.4	chr19	TEC	--
ENSG00000235735.1	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	RPL7AP72	chrX	processed_pseudogene	ribosomal protein L7a pseudogene 72
ENSG00000145687.15	2.23	1.1	1.28	1.65	12.41	13.4	13.7	14.03	SSBP2	chr5	protein_coding	single-stranded DNA binding protein 2
ENSG00000232555.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	AC104088.1	chr2	lincRNA	--
ENSG00000182866.16	96.8	72.9	16.51	90.15	302.78	268.12	295.75	288.87	LCK	chr1	protein_coding	LCK proto-oncogene, Src family tyrosine kinase
ENSG00000172171.10	1.17	0.64	0.5	1.26	3.0	4.52	2.77	4.13	TEFM	chr17	protein_coding	transcription elongation factor, mitochondrial
ENSG00000147647.12	0.0	0.0	0.0	0.03	0.02	0.04	0.03	0.03	DPYS	chr8	protein_coding	dihydropyrimidinase
ENSG00000012048.19	0.38	0.42	0.95	1.41	7.75	10.43	10.34	11.67	BRCA1	chr17	protein_coding	breast cancer 1, early onset
ENSG00000261770.1	0.38	0.4	0.21	0.22	0.31	0.23	0.33	0.36	CTC-459F4.1	chr19	lincRNA	--
ENSG00000270479.1	0.04	0.0	0.0	0.0	0.02	0.0	0.0	0.03	BNIP3P37	chr19	processed_pseudogene	BCL2/adenovirus E1B 19kDa interacting protein 3 pseudogene 37
ENSG00000171853.15	14.03	15.59	12.6	11.28	18.7	16.35	17.86	17.79	TRAPPC12	chr2	protein_coding	trafficking protein particle complex 12
ENSG00000272386.1	0.0	0.29	0.31	0.14	0.0	0.0	0.0	0.0	RP11-666A8.12	chr17	sense_intronic	--
ENSG00000184012.11	0.08	0.05	0.01	0.02	0.01	0.01	0.01	0.0	TMPRSS2	chr21	protein_coding	transmembrane protease, serine 2
ENSG00000212163.5	0.19	0.0	0.21	0.14	0.76	0.52	0.33	0.15	SNORD91A	chr17	snoRNA	small nucleolar RNA, C/D box 91A
ENSG00000226036.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	RP11-338C15.2	chr1	processed_pseudogene	--
ENSG00000231426.5	0.08	0.16	0.0	0.09	0.0	0.0	0.0	0.0	RP5-899B16.1	chr6	lincRNA	--
ENSG00000237525.6	0.0	0.0	0.02	0.02	0.0	0.0	0.0	0.0	AC012668.2	chr2	lincRNA	--
ENSG00000168936.10	12.79	9.98	6.61	6.7	13.3	11.76	12.5	12.72	TMEM129	chr4	protein_coding	transmembrane protein 129, E3 ubiquitin protein ligase
ENSG00000279303.1	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	CH507-236L23.3	chr21	TEC	--
ENSG00000226180.3	0.33	0.36	0.03	0.13	0.37	0.49	0.48	0.46	RP11-278A23.1	chr16	lincRNA	--
ENSG00000141425.17	2.86	1.32	1.25	3.13	14.87	18.48	16.94	18.3	RPRD1A	chr18	protein_coding	regulation of nuclear pre-mRNA domain containing 1A
ENSG00000206969.1	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	RNU6-1316P	chr14	snRNA	RNA, U6 small nuclear 1316, pseudogene
ENSG00000108219.14	10.61	10.83	8.37	9.96	2.84	2.58	3.06	2.73	TSPAN14	chr10	protein_coding	tetraspanin 14
ENSG00000238460.1	0.49	0.0	0.28	0.0	0.0	0.0	0.0	0.0	AC068587.2	chr8	miRNA	--
ENSG00000272325.1	11.53	12.04	10.08	9.89	12.17	12.83	13.87	13.73	NUDT3	chr6	protein_coding	nudix (nucleoside diphosphate linked moiety X)-type motif 3
ENSG00000264125.1	0.05	0.11	0.0	0.04	0.0	0.03	0.03	0.0	RP11-354P11.4	chr17	antisense	--
ENSG00000200403.1	0.0	0.0	0.0	0.0	0.19	0.0	0.2	0.0	RNU6-1099P	chr1	snRNA	RNA, U6 small nuclear 1099, pseudogene
ENSG00000251260.1	0.0	0.0	0.0	0.0	0.17	0.04	0.0	0.0	WDFY3-AS1	chr4	antisense	WDFY3 antisense RNA 1
ENSG00000277855.1	0.18	0.14	0.55	0.2	0.0	0.0	0.0	0.0	RP11-154H23.4	chr3	antisense	--
ENSG00000273353.1	0.45	0.24	0.51	0.6	0.32	0.49	0.46	0.45	CTA-268H5.12	chr22	sense_intronic	--
ENSG00000264954.1	0.16	0.2	0.14	0.09	0.07	0.05	0.06	0.04	RP11-214C8.2	chr17	lincRNA	--
ENSG00000139547.7	0.65	0.87	0.29	0.31	0.08	0.11	0.16	0.05	RDH16	chr12	protein_coding	retinol dehydrogenase 16 (all-trans)
ENSG00000231305.3	0.08	0.09	0.0	0.27	1.96	1.62	1.99	1.79	RP11-723O4.2	chr3	antisense	--
ENSG00000164430.15	2.49	0.76	0.85	4.65	0.02	0.03	0.06	0.04	MB21D1	chr6	protein_coding	Mab-21 domain containing 1
ENSG00000246876.6	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	RP11-519M16.1	chr4	lincRNA	--
ENSG00000272812.1	0.88	0.47	0.85	1.28	0.97	0.62	0.91	1.25	RP5-855D21.3	chr8	sense_intronic	--
ENSG00000229241.1	0.05	0.0	0.0	0.0	0.0	0.0	0.01	0.0	PNPT1P1	chr3	processed_pseudogene	polyribonucleotide nucleotidyltransferase 1 pseudogene 1
ENSG00000279906.1	0.0	0.04	0.04	0.0	0.0	0.0	0.0	0.0	DKFZp313A047	chr11	protein_coding	--
ENSG00000234789.1	0.08	0.0	0.0	0.0	0.88	0.8	0.62	0.43	RP11-483H20.4	chr9	antisense	--
ENSG00000259274.1	0.17	0.27	0.0	0.0	0.0	0.05	0.0	0.0	CTD-2501E16.2	chr15	antisense	--
ENSG00000272995.1	0.0	0.0	0.0	0.0	0.04	0.14	0.11	0.05	RP11-362J17.1	chr4	antisense	--
ENSG00000131165.14	19.21	21.1	26.56	22.29	49.81	42.07	46.82	45.61	CHMP1A	chr16	protein_coding	charged multivesicular body protein 1A
ENSG00000197885.10	0.54	0.22	0.31	0.5	1.63	1.98	1.51	1.63	NKIRAS1	chr3	protein_coding	NFKB inhibitor interacting Ras-like 1
ENSG00000256185.1	5.48	4.27	2.61	6.19	3.37	4.7	7.28	5.17	RP11-612B6.2	chr12	3prime_overlapping_ncrna	--
ENSG00000228397.1	0.18	0.31	0.2	0.36	0.1	0.1	0.17	0.05	RP1-224A6.3	chr1	lincRNA	--
ENSG00000155368.16	44.25	44.76	25.03	61.69	79.12	89.94	68.2	78.26	DBI	chr2	protein_coding	diazepam binding inhibitor (GABA receptor modulator, acyl-CoA binding protein)
ENSG00000229791.1	0.17	0.66	0.46	0.0	0.0	0.0	0.0	0.0	RP11-385E5.5	chr13	lincRNA	--
ENSG00000280974.1	0.0	0.16	0.0	0.11	0.0	0.0	0.0	0.0	Metazoa_SRP	chr12	misc_RNA	--
ENSG00000158423.16	0.17	0.15	0.19	0.14	0.28	0.39	0.29	0.3	RIBC1	chrX	protein_coding	RIB43A domain with coiled-coils 1
ENSG00000149600.11	26.31	26.78	10.44	23.62	12.95	13.33	13.02	13.74	COMMD7	chr20	protein_coding	COMM domain containing 7
ENSG00000101138.11	3.89	2.41	2.85	4.68	10.53	11.38	10.69	11.41	CSTF1	chr20	protein_coding	cleavage stimulation factor, 3' pre-RNA, subunit 1, 50kDa
ENSG00000273291.5	0.11	0.0	0.0	0.0	0.83	0.52	0.59	0.57	RP11-136C24.3	chr3	protein_coding	--
ENSG00000129170.8	0.0	0.0	0.03	0.0	0.01	0.0	0.01	0.0	CSRP3	chr11	protein_coding	cysteine and glycine-rich protein 3 (cardiac LIM protein)
ENSG00000279949.1	0.0	0.0	0.0	0.0	0.22	0.25	0.22	0.21	RP11-10A14.9	chr8	lincRNA	--
ENSG00000172262.11	7.75	4.62	3.54	6.24	8.32	11.18	9.52	11.21	ZNF131	chr5	protein_coding	zinc finger protein 131
ENSG00000212769.5	0.0	0.0	0.15	0.31	0.0	0.0	0.0	0.0	HMGN2P8	chr10	processed_pseudogene	high mobility group nucleosomal binding domain 2 pseudogene 8
ENSG00000236256.9	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	DIAPH2-AS1	chrX	antisense	DIAPH2 antisense RNA 1
ENSG00000035928.14	4.63	2.94	1.93	7.75	16.12	21.57	21.74	22.98	RFC1	chr4	protein_coding	replication factor C (activator 1) 1, 145kDa
ENSG00000204179.10	0.08	0.02	0.01	0.05	0.07	0.12	0.11	0.06	PTPN20	chr10	protein_coding	protein tyrosine phosphatase, non-receptor type 20
ENSG00000198718.12	0.96	0.34	0.21	1.0	0.56	0.72	0.71	0.64	FAM179B	chr14	protein_coding	family with sequence similarity 179, member B
ENSG00000173432.10	0.0	0.0	0.16	0.11	0.0	0.0	0.0	0.0	SAA1	chr11	protein_coding	serum amyloid A1
ENSG00000265918.2	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	RN7SL543P	chr16	misc_RNA	RNA, 7SL, cytoplasmic 543, pseudogene
ENSG00000166682.10	0.33	0.36	0.1	0.29	0.21	0.16	0.13	0.15	TMPRSS5	chr11	protein_coding	transmembrane protease, serine 5
ENSG00000184709.7	0.33	1.15	0.0	0.0	0.03	0.02	0.0	0.02	LRRC26	chr9	protein_coding	leucine rich repeat containing 26
ENSG00000205500.8	0.04	0.1	0.1	0.01	0.02	0.02	0.01	0.02	AC013472.3	chr2	processed_transcript	--
ENSG00000173213.8	0.02	0.0	0.0	0.01	0.0	0.0	0.0	0.0	TUBB8P12	chr18	protein_coding	--
ENSG00000235191.1	0.0	0.09	0.09	0.13	1.38	1.09	1.3	1.19	NUCB1-AS1	chr19	antisense	NUCB1 antisense RNA 1
ENSG00000053918.15	11.4	9.78	12.33	10.42	0.0	0.01	0.0	0.0	KCNQ1	chr11	protein_coding	potassium channel, voltage gated KQT-like subfamily Q, member 1
ENSG00000228502.1	0.42	0.17	0.21	0.35	0.03	0.1	0.02	0.02	EEF1A1P11	chr1	processed_pseudogene	eukaryotic translation elongation factor 1 alpha 1 pseudogene 11
ENSG00000164048.13	8.69	4.71	3.01	3.18	4.41	4.76	4.73	5.05	ZNF589	chr3	protein_coding	zinc finger protein 589
ENSG00000186010.18	53.52	97.58	55.68	59.61	173.4	170.18	139.93	155.5	NDUFA13	chr19	protein_coding	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13
ENSG00000111052.7	1.12	0.92	6.62	4.16	0.0	0.0	0.0	0.0	LIN7A	chr12	protein_coding	lin-7 homolog A (C. elegans)
ENSG00000112742.9	0.15	0.04	0.13	1.98	14.81	21.45	15.66	20.69	TTK	chr6	protein_coding	TTK protein kinase
ENSG00000196260.3	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	SFTA2	chr6	protein_coding	surfactant associated 2
ENSG00000252892.1	0.0	0.0	0.35	0.48	0.18	0.17	0.18	0.25	RNU6-548P	chr2	snRNA	RNA, U6 small nuclear 548, pseudogene
ENSG00000253708.1	0.0	0.0	0.07	0.05	0.04	0.03	0.0	0.0	RP11-51J9.4	chr8	antisense	--
ENSG00000168283.13	8.88	3.14	1.61	5.51	9.55	11.58	10.92	11.38	BMI1	chr10	protein_coding	BMI1 proto-oncogene, polycomb ring finger
ENSG00000267699.2	1.51	0.16	0.73	2.91	7.27	8.36	8.67	8.4	RP11-729L2.2	chr18	protein_coding	--
ENSG00000184110.14	1.95	0.64	0.62	2.41	12.27	11.16	14.51	12.48	EIF3C	chr16	protein_coding	eukaryotic translation initiation factor 3, subunit C
ENSG00000162878.12	0.0	0.03	0.0	0.01	0.0	0.0	0.0	0.0	PKDCC	chr2	protein_coding	protein kinase domain containing, cytoplasmic
ENSG00000139438.5	0.29	0.11	0.06	0.27	2.39	2.02	2.27	2.21	FAM222A	chr12	protein_coding	family with sequence similarity 222, member A
ENSG00000272255.1	0.27	0.28	0.08	0.05	0.0	0.0	0.0	0.0	CTD-3224K15.3	chr5	lincRNA	--
ENSG00000268970.1	0.06	0.12	0.13	0.04	0.03	0.12	0.13	0.04	CTD-3099C6.11	chr19	sense_intronic	--
ENSG00000142661.18	0.0	0.0	0.01	0.0	0.0	0.0	0.01	0.0	MYOM3	chr1	protein_coding	myomesin 3
ENSG00000223501.8	11.37	10.31	6.2	10.74	10.93	9.72	11.41	11.12	VPS52	chr6	protein_coding	vacuolar protein sorting 52 homolog (S. cerevisiae)
ENSG00000236658.1	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	RP11-83J21.3	chr9	antisense	--
ENSG00000125901.5	15.09	19.2	6.12	13.96	66.46	60.04	52.37	61.55	MRPS26	chr20	protein_coding	mitochondrial ribosomal protein S26
ENSG00000212556.1	0.0	0.0	0.0	0.0	1.22	2.51	3.27	2.53	Y_RNA	chr3	misc_RNA	--
ENSG00000267815.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	CTB-191K22.5	chr19	antisense	--
ENSG00000169169.14	0.06	0.03	0.03	0.01	0.04	0.07	0.06	0.05	CPT1C	chr19	protein_coding	carnitine palmitoyltransferase 1C
ENSG00000265960.1	0.36	11.2	9.79	3.28	0.41	0.2	0.21	0.0	AL365181.1	chr1	miRNA	--
ENSG00000227036.6	0.09	0.19	0.1	0.11	0.13	0.1	0.08	0.12	LINC00511	chr17	lincRNA	long intergenic non-protein coding RNA 511
ENSG00000144647.5	2.13	2.09	1.7	1.43	21.42	18.4	19.79	19.72	POMGNT2	chr3	protein_coding	protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)
ENSG00000114654.7	0.05	0.07	0.02	0.04	0.02	0.04	0.0	0.0	EFCC1	chr3	protein_coding	EF-hand and coiled-coil domain containing 1
ENSG00000280109.1	0.0	0.01	0.0	0.0	0.01	0.0	0.0	0.0	PLAC4	chr21	TEC	placenta-specific 4
ENSG00000269399.2	0.32	0.37	0.75	0.26	0.83	0.76	0.78	0.98	CTD-3222D19.12	chr19	lincRNA	--
ENSG00000131951.10	0.0	0.0	0.0	0.0	0.03	0.01	0.01	0.02	LRRC9	chr14	protein_coding	leucine rich repeat containing 9
ENSG00000100056.11	3.51	5.37	5.31	4.03	7.68	6.61	7.61	6.96	DGCR14	chr22	protein_coding	DiGeorge syndrome critical region gene 14
ENSG00000259834.1	9.97	4.66	1.36	5.8	1.89	2.13	2.84	2.72	RP11-284N8.3	chr1	lincRNA	--
ENSG00000196275.13	1.06	1.08	0.82	0.52	0.12	0.16	0.15	0.1	GTF2IRD2	chr7	protein_coding	GTF2I repeat domain containing 2
ENSG00000244712.1	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	RP11-874G11.1	chr12	processed_pseudogene	--
ENSG00000254821.1	0.0	0.0	0.0	0.0	0.36	0.15	0.16	0.18	RP3-400B16.4	chr6	antisense	--
ENSG00000281490.1	0.03	0.01	0.04	0.01	0.42	0.35	0.21	0.25	CICP14	chr7	processed_pseudogene	capicua transcriptional repressor pseudogene 14
ENSG00000279909.1	0.03	0.07	0.04	0.0	1.59	1.57	1.02	1.22	AC110615.1	chr4	protein_coding	--
ENSG00000254165.1	0.41	0.22	0.52	1.16	0.61	0.86	0.41	0.49	RP11-503E24.2	chr8	antisense	--
ENSG00000163975.11	0.21	0.17	0.12	0.27	1.42	1.21	1.47	1.34	MFI2	chr3	protein_coding	antigen p97 (melanoma associated) identified by monoclonal antibodies 133.2 and 96.5
ENSG00000149679.11	2.06	1.27	1.92	3.18	8.89	7.65	9.78	8.75	CABLES2	chr20	protein_coding	Cdk5 and Abl enzyme substrate 2
ENSG00000225173.1	0.0	0.11	0.12	0.0	1.25	1.5	1.65	1.74	XXbac-BPG308K3.5	chr6	lincRNA	--
ENSG00000215954.2	0.0	0.43	0.0	0.0	0.0	0.0	0.0	0.0	AP002884.1	chr11	miRNA	--
ENSG00000102265.11	76.32	93.22	154.73	61.31	1.47	1.7	1.67	1.39	TIMP1	chrX	protein_coding	TIMP metallopeptidase inhibitor 1
ENSG00000176171.11	4.04	2.85	0.6	2.19	10.68	12.27	8.87	10.97	BNIP3	chr10	protein_coding	BCL2/adenovirus E1B 19kDa interacting protein 3
ENSG00000160233.7	0.17	0.22	0.2	0.18	0.43	0.37	0.58	0.34	LRRC3	chr21	protein_coding	leucine rich repeat containing 3
ENSG00000272897.5	1.83	0.93	0.89	2.22	5.74	5.15	5.5	5.62	RP1-309K20.6	chr20	protein_coding	--
ENSG00000235813.1	0.15	0.45	0.17	0.03	0.0	0.04	0.02	0.03	RP11-308B5.2	chrX	lincRNA	--
ENSG00000123104.11	1.56	0.65	0.79	2.02	6.04	8.14	8.79	8.68	ITPR2	chr12	protein_coding	inositol 1,4,5-trisphosphate receptor, type 2
ENSG00000105948.13	0.16	0.11	0.15	0.27	2.39	3.01	2.79	2.7	TTC26	chr7	protein_coding	tetratricopeptide repeat domain 26
ENSG00000133398.3	36.78	22.25	13.3	32.32	28.66	32.86	29.72	32.21	MED10	chr5	protein_coding	mediator complex subunit 10
ENSG00000277002.1	0.0	0.0	0.0	0.0	0.0	0.0	0.28	0.0	AP000350.1	chr22	miRNA	--
ENSG00000137338.5	0.46	0.35	0.09	0.53	3.33	3.79	3.81	3.74	PGBD1	chr6	protein_coding	piggyBac transposable element derived 1
ENSG00000261513.1	0.0	0.0	0.0	0.0	0.03	0.08	0.05	0.0	RP11-432I5.8	chr16	antisense	--
ENSG00000143125.5	0.0	0.03	0.06	0.0	0.0	0.0	0.02	0.02	PROK1	chr1	protein_coding	prokineticin 1
ENSG00000199377.1	4.03	2.97	0.7	2.57	0.0	0.34	0.0	0.0	RNU5F-1	chr1	snRNA	RNA, U5F small nuclear 1
ENSG00000128564.6	0.03	0.0	0.05	0.01	0.77	0.54	0.73	0.73	VGF	chr7	protein_coding	VGF nerve growth factor inducible
ENSG00000223023.1	0.0	0.0	0.0	0.0	0.0	0.36	0.19	0.0	Y_RNA	chr18	misc_RNA	--
ENSG00000255843.1	0.0	0.0	0.35	0.0	0.36	0.17	0.11	0.25	AP000593.7	chr11	antisense	--
ENSG00000236146.2	0.0	0.23	0.24	0.0	0.0	0.0	0.0	0.0	RP11-65J3.6	chr9	processed_pseudogene	--
ENSG00000272742.1	0.0	0.0	0.06	0.04	1.31	1.36	1.23	0.99	CTB-43P18.1	chr5	antisense	--
ENSG00000176087.14	15.3	14.29	12.43	16.67	22.78	19.35	23.24	21.15	SLC35A4	chr5	protein_coding	solute carrier family 35, member A4
ENSG00000235724.8	0.0	0.04	0.07	0.01	0.43	0.63	0.42	0.53	AC009299.2	chr2	antisense	--
ENSG00000108405.3	14.01	15.44	66.68	12.65	0.84	0.91	0.91	0.72	P2RX1	chr17	protein_coding	purinergic receptor P2X, ligand gated ion channel, 1
ENSG00000234772.1	0.09	0.0	0.0	0.0	0.15	0.09	0.25	0.14	LINC00412	chr13	antisense	long intergenic non-protein coding RNA 412
ENSG00000261327.4	0.26	1.1	0.38	0.04	0.03	0.01	0.01	0.0	RP11-863P13.3	chr16	lincRNA	--
ENSG00000110906.12	5.77	3.45	3.19	6.46	13.29	12.71	13.81	12.97	KCTD10	chr12	protein_coding	potassium channel tetramerization domain containing 10
ENSG00000156469.8	5.39	2.08	1.52	3.44	12.28	16.52	11.2	13.15	MTERF3	chr8	protein_coding	mitochondrial transcription termination factor 3
ENSG00000267088.1	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	RP11-115N12.1	chr18	processed_pseudogene	--
ENSG00000248712.7	0.2	1.34	1.64	0.44	0.24	0.35	0.27	0.21	CCDC153	chr11	protein_coding	coiled-coil domain containing 153
ENSG00000277677.1	0.38	0.82	0.0	0.1	0.0	0.0	0.0	0.0	Metazoa_SRP	chr15	misc_RNA	--
ENSG00000264230.7	0.03	0.02	0.0	0.0	0.0	0.0	0.0	0.0	ANXA8L1	chr10	protein_coding	annexin A8-like 1
ENSG00000269067.1	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	ZNF728	chr19	protein_coding	zinc finger protein 728
ENSG00000175215.9	37.42	21.87	31.95	28.32	22.55	19.4	25.43	21.55	CTDSP2	chr12	protein_coding	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2
ENSG00000123130.16	6.04	5.28	6.47	8.68	0.07	0.14	0.1	0.12	ACOT9	chrX	protein_coding	acyl-CoA thioesterase 9
ENSG00000123352.17	1.4	1.54	1.42	1.79	5.85	6.43	5.8	5.75	SPATS2	chr12	protein_coding	spermatogenesis associated, serine-rich 2
ENSG00000114698.14	0.02	0.0	0.0	0.01	0.0	0.0	0.0	0.0	PLSCR4	chr3	protein_coding	phospholipid scramblase 4
ENSG00000122490.18	14.14	15.02	21.0	16.55	20.55	17.97	18.49	20.54	PQLC1	chr18	protein_coding	PQ loop repeat containing 1
ENSG00000106078.17	0.0	0.03	0.0	0.0	0.23	0.2	0.23	0.18	COBL	chr7	protein_coding	cordon-bleu WH2 repeat protein
ENSG00000228380.1	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	MYL6BP1	chr2	processed_pseudogene	myosin, light chain 6B pseudogene 1
ENSG00000267263.1	0.43	0.05	0.21	0.25	0.11	0.03	0.11	0.07	RP11-75C10.7	chr17	sense_intronic	--
ENSG00000204311.11	0.99	0.77	0.25	0.43	0.4	0.55	0.39	0.35	DFNB59	chr2	protein_coding	deafness, autosomal recessive 59
ENSG00000253613.2	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	CTC-551A13.2	chr5	antisense	--
ENSG00000204352.2	0.0	0.0	0.0	0.02	0.02	0.03	0.04	0.1	C9orf129	chr9	protein_coding	chromosome 9 open reading frame 129
ENSG00000278626.1	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	RP11-467L19.16	chr15	lincRNA	--
ENSG00000063322.13	10.98	7.73	8.03	10.88	12.64	11.28	12.24	11.9	MED29	chr19	protein_coding	mediator complex subunit 29
ENSG00000196472.4	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	RP13-644M16.4	chr4	transcribed_unprocessed_pseudogene	--
ENSG00000179477.9	0.03	0.06	0.0	0.04	0.61	0.4	0.58	0.52	ALOX12B	chr17	protein_coding	arachidonate 12-lipoxygenase, 12R type
ENSG00000125787.11	0.09	0.14	0.05	0.03	0.0	0.02	0.1	0.0	GNRH2	chr20	protein_coding	gonadotropin-releasing hormone 2
ENSG00000207136.1	0.0	0.0	0.0	0.0	0.0	0.19	0.0	0.0	RNU6-769P	chr12	snRNA	RNA, U6 small nuclear 769, pseudogene
ENSG00000164823.9	3.03	2.04	1.88	5.84	5.14	6.81	5.9	6.69	OSGIN2	chr8	protein_coding	oxidative stress induced growth inhibitor family member 2
ENSG00000166181.12	15.96	7.97	4.93	17.55	19.74	24.25	22.53	23.77	API5	chr11	protein_coding	apoptosis inhibitor 5
ENSG00000261063.1	0.06	0.07	0.0	0.0	0.29	0.42	0.26	0.2	RP11-538I12.2	chr16	antisense	--
ENSG00000105289.14	1.07	0.96	0.24	0.31	0.89	0.65	0.74	0.51	TJP3	chr19	protein_coding	tight junction protein 3
ENSG00000139266.5	12.92	15.33	4.04	3.25	12.2	12.18	13.53	11.89	MARCH9	chr12	protein_coding	membrane-associated ring finger (C3HC4) 9
ENSG00000113522.13	3.07	2.94	1.2	3.14	2.08	2.78	2.74	3.08	RAD50	chr5	protein_coding	RAD50 homolog (S. cerevisiae)
ENSG00000230596.2	0.04	0.0	0.0	0.0	0.0	0.0	0.01	0.0	GPAA1P2	chr2	transcribed_processed_pseudogene	glycosylphosphatidylinositol anchor attachment 1 pseudogene 2
ENSG00000233895.1	0.0	0.05	0.0	0.1	0.0	0.0	0.0	0.0	RP1-122P22.2	chr20	lincRNA	--
ENSG00000251095.6	0.01	0.01	0.02	0.0	0.0	0.0	0.0	0.0	RP11-115D19.1	chr4	antisense	--
ENSG00000265272.2	0.65	0.69	0.29	0.29	0.07	0.14	0.0	0.0	RN7SL693P	chr19	misc_RNA	RNA, 7SL, cytoplasmic 693, pseudogene
ENSG00000256812.1	0.07	0.04	0.12	0.11	0.0	0.02	0.0	0.0	CAPNS2	chr16	protein_coding	calpain, small subunit 2
ENSG00000104231.10	12.58	5.73	3.7	10.17	11.22	15.3	11.81	15.41	ZFAND1	chr8	protein_coding	zinc finger, AN1-type domain 1
ENSG00000206150.3	0.05	0.05	0.03	0.07	0.0	0.0	0.0	0.0	RNASE13	chr14	protein_coding	ribonuclease, RNase A family, 13 (non-active)
ENSG00000213432.2	0.13	0.0	0.0	0.05	0.04	0.0	0.0	0.0	RP11-624L12.1	chr10	processed_pseudogene	--
