Gene	CTL_7	CTL_9	SLE_13	SLE_14	sh7278_1	sh7278_2	shNC_1	shNC_2	Symbol	Chr	GeneType	Description
ENSG00000134686.16	1934	2481	21203	5297	4547	4139	4459	3126	PHC2	chr1	protein_coding	polyhomeotic homolog 2 (Drosophila)
ENSG00000176834.13	7	22	8	60	363	355	324	267	VSIG10	chr12	protein_coding	V-set and immunoglobulin domain containing 10
ENSG00000175073.7	999	493	692	1859	1280	1660	1586	1251	VCPIP1	chr8	protein_coding	valosin containing protein (p97)/p47 complex interacting protein 1
ENSG00000221264.1	0	0	0	0	0	1	0	0	MIR1284	chr3	miRNA	microRNA 1284
ENSG00000163661.3	265	90	73	522	0	0	0	0	PTX3	chr3	protein_coding	pentraxin 3, long
ENSG00000233932.4	0	0	1	0	4	6	4	1	CTXN2	chr15	protein_coding	cortexin 2
ENSG00000167103.11	19	19	8	13	98	92	94	53	PIP5KL1	chr9	protein_coding	phosphatidylinositol-4-phosphate 5-kinase-like 1
ENSG00000118705.16	3741	2432	1254	6199	9465	9490	10038	6687	RPN2	chr20	protein_coding	ribophorin II
ENSG00000144278.14	4	0	1	2	10	13	17	16	GALNT13	chr2	protein_coding	polypeptide N-acetylgalactosaminyltransferase 13
ENSG00000147905.17	703	404	273	734	946	1326	1169	891	ZCCHC7	chr9	protein_coding	zinc finger, CCHC domain containing 7
ENSG00000253414.2	0	0	1	0	0	0	0	0	RP11-150O12.6	chr8	sense_intronic	--
ENSG00000213873.4	0	0	2	0	0	0	0	0	RP11-678D18.1	chr8	processed_pseudogene	--
ENSG00000275808.1	1	3	1	0	0	0	0	0	Metazoa_SRP	chr16	misc_RNA	--
ENSG00000261595.1	1	1	0	1	0	0	0	0	RP11-426L16.9	chr1	antisense	--
ENSG00000143119.12	12157	6732	18985	19545	3920	4108	4009	2758	CD53	chr1	protein_coding	CD53 molecule
ENSG00000175279.21	9	5	3	30	121	132	101	98	APITD1	chr1	protein_coding	apoptosis-inducing, TAF9-like domain 1
ENSG00000135480.14	4	10	2	4	5	1	1	0	KRT7	chr12	protein_coding	keratin 7, type II
ENSG00000270872.2	1	0	0	7	7	7	10	5	SRGAP2D	chr1	unprocessed_pseudogene	SLIT-ROBO Rho GTPase activating protein 2D (pseudogene)
ENSG00000226659.1	6	6	7	10	0	0	0	0	RP11-137H2.4	chr10	antisense	--
ENSG00000198825.11	260	123	101	256	396	496	469	307	INPP5F	chr10	protein_coding	inositol polyphosphate-5-phosphatase F
ENSG00000230053.2	0	0	1	0	0	0	0	0	RP11-76N22.1	chr1	processed_pseudogene	--
ENSG00000271553.1	16	29	37	36	5	6	6	4	RP11-274B21.10	chr7	lincRNA	--
ENSG00000241697.4	0	0	0	0	32	56	36	34	TMEFF1	chr9	protein_coding	transmembrane protein with EGF-like and two follistatin-like domains 1
ENSG00000134369.15	86	126	79	116	939	874	1063	663	NAV1	chr1	protein_coding	neuron navigator 1
ENSG00000237594.2	1	0	0	8	233	222	209	180	AP000251.3	chr21	antisense	--
ENSG00000164011.17	95	91	45	93	558	625	593	427	ZNF691	chr1	protein_coding	zinc finger protein 691
ENSG00000235505.7	306	387	77	365	0	0	2	0	RP11-693N9.2	chr11	transcribed_unprocessed_pseudogene	--
ENSG00000197013.9	112	95	116	70	206	283	279	281	ZNF429	chr19	protein_coding	zinc finger protein 429
ENSG00000143222.11	2317	2214	1121	3048	3867	4298	3301	2649	UFC1	chr1	protein_coding	ubiquitin-fold modifier conjugating enzyme 1
ENSG00000103490.13	1768	2683	4115	3201	0	0	0	0	PYCARD	chr16	protein_coding	PYD and CARD domain containing
ENSG00000253147.5	0	0	0	0	0	1	0	0	RP11-369E15.4	chr8	lincRNA	--
ENSG00000234311.1	1	1	0	5	2	4	2	1	RP11-432J24.3	chr10	antisense	--
ENSG00000259753.1	16	0	3	11	1	1	1	0	RP11-290H9.2	chr17	protein_coding	--
ENSG00000246115.3	1	0	0	0	0	0	0	0	RP11-561P12.2	chr12	processed_pseudogene	--
ENSG00000198570.5	0	0	3	1	0	0	0	0	RD3	chr1	protein_coding	retinal degeneration 3
ENSG00000143543.14	3243	3172	2616	4215	9472	9912	8924	7124	JTB	chr1	protein_coding	jumping translocation breakpoint
ENSG00000136770.10	702	689	355	1052	703	993	758	633	DNAJC1	chr10	protein_coding	DnaJ (Hsp40) homolog, subfamily C, member 1
ENSG00000196967.10	63	46	29	56	1	5	3	3	ZNF585A	chr19	protein_coding	zinc finger protein 585A
ENSG00000173715.15	297	368	189	247	580	610	573	381	C11orf80	chr11	protein_coding	chromosome 11 open reading frame 80
ENSG00000137185.11	151	101	128	181	1	3	4	1	ZSCAN9	chr6	protein_coding	zinc finger and SCAN domain containing 9
ENSG00000188505.4	1	1	3	1	1	0	3	0	NCCRP1	chr19	protein_coding	non-specific cytotoxic cell receptor protein 1 homolog (zebrafish)
ENSG00000168546.10	42	61	20	3	0	0	0	0	GFRA2	chr8	protein_coding	GDNF family receptor alpha 2
ENSG00000227868.5	3	1	0	0	1	2	1	3	C1orf234	chr1	protein_coding	chromosome 1 open reading frame 234
ENSG00000254855.1	1	0	1	2	19	10	15	11	RP11-867G23.1	chr11	antisense	--
ENSG00000255151.2	0	0	0	0	0	1	0	1	GLYATL1P3	chr11	unprocessed_pseudogene	glycine-N-acyltransferase-like 1 pseudogene 3
ENSG00000231907.2	0	0	0	1	1	2	0	1	GAPDHP37	chr22	processed_pseudogene	glyceraldehyde 3 phosphate dehydrogenase pseudogene 37
ENSG00000254975.1	0	1	0	0	0	0	0	0	RP11-672A2.3	chr11	lincRNA	--
ENSG00000268471.4	43	19	30	66	170	240	160	159	DKFZP434I0714	chr4	lincRNA	--
ENSG00000182722.5	0	0	0	0	3	0	0	0	SEPHS1P1	chr7	processed_pseudogene	selenophosphate synthetase 1 pseudogene 1
ENSG00000068796.16	494	186	89	826	2078	2961	2600	2125	KIF2A	chr5	protein_coding	kinesin heavy chain member 2A
ENSG00000151612.15	330	257	71	304	184	208	225	138	ZNF827	chr4	protein_coding	zinc finger protein 827
ENSG00000273821.1	1	1	1	1	8	4	3	3	RP5-963E22.6	chr20	lincRNA	--
ENSG00000183580.9	0	0	0	0	0	0	1	0	FBXL7	chr5	protein_coding	F-box and leucine-rich repeat protein 7
ENSG00000263218.2	0	4	2	1	42	24	17	12	CTD-2561B21.7	chr17	antisense	--
ENSG00000264078.1	1	1	1	0	2	2	1	2	RP11-73M7.9	chr1	antisense	--
ENSG00000145901.14	3641	4227	6356	6881	1973	1859	2099	1384	TNIP1	chr5	protein_coding	TNFAIP3 interacting protein 1
ENSG00000112319.17	0	0	1	0	0	0	0	1	EYA4	chr6	protein_coding	EYA transcriptional coactivator and phosphatase 4
ENSG00000260762.1	0	0	0	0	1	0	0	0	ACSM5P1	chr16	unprocessed_pseudogene	acyl-CoA synthetase medium-chain family member 5 pseudogene 1
ENSG00000235119.1	1	2	2	3	2	0	2	1	RP11-9M16.2	chr9	lincRNA	--
ENSG00000203618.5	636	1358	736	307	203	195	183	123	GP1BB	chr22	protein_coding	glycoprotein Ib (platelet), beta polypeptide
ENSG00000088179.8	1308	605	197	1468	500	700	703	529	PTPN4	chr2	protein_coding	protein tyrosine phosphatase, non-receptor type 4 (megakaryocyte)
ENSG00000249437.7	1350	979	3103	3258	33	43	46	17	NAIP	chr5	protein_coding	NLR family, apoptosis inhibitory protein
ENSG00000254996.5	334	554	482	329	261	263	304	225	ANKHD1-EIF4EBP3	chr5	protein_coding	ANKHD1-EIF4EBP3 readthrough
ENSG00000132823.10	1927	1531	2443	2660	1480	1608	1355	1113	OSER1	chr20	protein_coding	oxidative stress responsive serine-rich 1
ENSG00000197291.8	7	21	28	8	12	11	8	11	RAMP2-AS1	chr17	lincRNA	RAMP2 antisense RNA 1
ENSG00000138758.11	442	260	80	711	3088	3913	3691	2809	SEPT11	chr4	protein_coding	septin 11
ENSG00000163617.10	161	100	39	120	161	193	174	138	KIAA1407	chr3	protein_coding	KIAA1407
ENSG00000123700.4	72	62	977	841	0	0	0	0	KCNJ2	chr17	protein_coding	potassium channel, inwardly rectifying subfamily J, member 2
ENSG00000115107.19	72	118	88	97	0	2	0	0	STEAP3	chr2	protein_coding	STEAP family member 3, metalloreductase
ENSG00000276768.1	6	6	5	4	1	1	2	0	RP5-1116H23.5	chr20	lincRNA	--
ENSG00000258602.1	1	0	0	0	0	0	0	0	RP11-7F17.7	chr14	lincRNA	--
ENSG00000184293.7	90	65	29	92	0	1	0	0	CLECL1	chr12	protein_coding	C-type lectin-like 1
ENSG00000255569.1	19	7	0	41	0	0	0	0	TRAV1-1	chr14	TR_V_gene	T cell receptor alpha variable 1-1
ENSG00000262921.1	0	0	0	0	35	19	24	23	RP11-141J13.3	chr17	lincRNA	--
ENSG00000134077.15	453	292	204	810	2783	3853	2904	2447	THUMPD3	chr3	protein_coding	THUMP domain containing 3
ENSG00000275382.1	0	0	2	0	0	0	0	0	MIR7109	chr22	miRNA	microRNA 7109
ENSG00000265625.1	19	44	136	50	5	6	3	1	RP11-68I3.11	chr17	sense_intronic	--
ENSG00000235609.7	144	219	174	114	27	51	32	31	AF127936.9	chr21	lincRNA	--
ENSG00000280354.1	0	0	1	0	0	0	0	0	RP11-83B20.4	chr12	TEC	--
ENSG00000236200.5	0	1	1	1	129	142	108	65	KDM4A-AS1	chr1	antisense	KDM4A antisense RNA 1
ENSG00000237212.1	0	5	0	0	0	0	0	0	RP11-569G13.2	chr9	lincRNA	--
ENSG00000198995.2	0	0	0	0	0	0	1	0	MIR340	chr5	miRNA	microRNA 340
ENSG00000164402.13	250	117	17	331	3934	4028	4085	2903	SEPT8	chr5	protein_coding	septin 8
ENSG00000273248.1	0	3	1	0	0	2	3	0	RP11-399K21.13	chr10	lincRNA	--
ENSG00000226853.2	5	9	10	3	14	32	23	10	AC010894.3	chr2	lincRNA	--
ENSG00000170779.10	351	194	161	1063	5309	5043	5005	3698	CDCA4	chr14	protein_coding	cell division cycle associated 4
ENSG00000227260.1	2	0	0	1	0	0	0	0	AC116035.1	chr3	lincRNA	--
ENSG00000248202.1	1	0	0	0	0	0	0	0	RP11-455B3.1	chr5	lincRNA	--
ENSG00000081307.12	501	265	128	765	1445	1903	1791	1380	UBA5	chr3	protein_coding	ubiquitin-like modifier activating enzyme 5
ENSG00000204065.2	1	0	0	0	0	0	0	1	TCEAL5	chrX	protein_coding	transcription elongation factor A (SII)-like 5
ENSG00000152672.7	105	8	2	6	0	0	0	0	CLEC4F	chr2	protein_coding	C-type lectin domain family 4, member F
ENSG00000236439.4	14	12	8	10	1	2	3	0	RP11-175B9.3	chr1	processed_pseudogene	--
ENSG00000227301.1	0	0	0	0	3	1	1	0	RP11-384P7.5	chr9	lincRNA	--
ENSG00000149243.15	7	28	1	8	89	113	108	73	KLHL35	chr11	protein_coding	kelch-like family member 35
ENSG00000249876.1	1	0	1	0	0	0	1	0	CTC-563A5.4	chr5	processed_pseudogene	--
ENSG00000253111.1	0	0	0	0	1	0	0	0	RP11-136O12.2	chr8	lincRNA	--
ENSG00000219891.2	1	0	0	1	10	4	6	7	ZSCAN12P1	chr6	transcribed_unprocessed_pseudogene	zinc finger and SCAN domain containing 12 pseudogene 1
ENSG00000121933.17	8	16	478	43	1	0	0	0	ADORA3	chr1	protein_coding	adenosine A3 receptor
ENSG00000115840.13	231	131	81	553	1228	1527	1227	1045	SLC25A12	chr2	protein_coding	solute carrier family 25 (aspartate/glutamate carrier), member 12
ENSG00000174137.12	19	11	3	5	174	170	155	128	FAM53A	chr4	protein_coding	family with sequence similarity 53, member A
ENSG00000259992.1	5	2	3	20	95	106	97	60	RP11-77K12.8	chr16	processed_transcript	--
ENSG00000117143.13	448	166	91	721	2783	3637	2617	2329	UAP1	chr1	protein_coding	UDP-N-acetylglucosamine pyrophosphorylase 1
ENSG00000184014.7	1701	716	2452	3245	1996	2071	2210	1541	DENND5A	chr11	protein_coding	DENN/MADD domain containing 5A
ENSG00000206941.1	5	0	0	2	3	6	2	1	SNORD15A	chr11	snoRNA	small nucleolar RNA, C/D box 15A
ENSG00000279298.1	0	4	3	3	0	0	1	0	CTA-221G9.11	chr22	lincRNA	--
ENSG00000148672.8	2488	1367	789	3851	7719	9253	7719	6304	GLUD1	chr10	protein_coding	glutamate dehydrogenase 1
ENSG00000274686.1	1	3	5	2	3	1	1	0	Metazoa_SRP	chr10	misc_RNA	--
ENSG00000278448.1	2	1	2	3	0	0	0	1	CTD-2240J17.3	chr15	lincRNA	--
ENSG00000243066.3	3	3	3	0	0	0	0	0	RN7SL842P	chr19	misc_RNA	RNA, 7SL, cytoplasmic 842, pseudogene
ENSG00000144840.8	292	182	118	551	951	1308	1155	848	RABL3	chr3	protein_coding	RAB, member of RAS oncogene family-like 3
ENSG00000114648.11	470	322	362	674	1611	1629	1603	1133	KLHL18	chr3	protein_coding	kelch-like family member 18
ENSG00000242737.1	3	6	3	8	2	2	2	1	RP11-562A8.1	chr15	processed_pseudogene	--
ENSG00000011258.15	816	199	203	841	2020	2673	2735	1955	MBTD1	chr17	protein_coding	mbt domain containing 1
ENSG00000266527.1	0	9	1	1	3	5	3	4	RP11-138P22.1	chr17	antisense	--
ENSG00000224497.1	0	0	0	0	0	1	0	0	RPL36P4	chr20	processed_pseudogene	ribosomal protein L36 pseudogene 4
ENSG00000129317.14	375	207	135	464	1734	2841	2424	2069	PUS7L	chr12	protein_coding	pseudouridylate synthase 7 homolog (S. cerevisiae)-like
ENSG00000211768.1	6	1	0	2	3	2	5	1	TRBJ2-4	chr7	TR_J_gene	T cell receptor beta joining 2-4
ENSG00000120729.9	0	0	0	0	1	3	1	0	MYOT	chr5	protein_coding	myotilin
ENSG00000278171.1	0	0	1	0	1	0	0	0	RP11-476I15.5	chr20	processed_pseudogene	--
ENSG00000081479.12	0	0	0	1	1	7	3	5	LRP2	chr2	protein_coding	low density lipoprotein receptor-related protein 2
ENSG00000198888.2	220050	159262	125057	179566	38253	28203	71753	22865	MT-ND1	chrM	protein_coding	mitochondrially encoded NADH dehydrogenase 1
ENSG00000144597.13	809	335	285	1920	2175	2579	2405	1722	EAF1	chr3	protein_coding	ELL associated factor 1
ENSG00000175294.5	131	275	140	139	2	5	2	4	CATSPER1	chr11	protein_coding	cation channel, sperm associated 1
ENSG00000255991.2	2	0	0	4	0	0	0	0	RP11-242C24.2	chr12	processed_pseudogene	--
ENSG00000104067.16	5	7	5	2	0	2	1	2	TJP1	chr15	protein_coding	tight junction protein 1
ENSG00000090382.6	71957	47763	55467	136392	5	7	1	0	LYZ	chr12	protein_coding	lysozyme
ENSG00000230489.1	6	3	2	2	9	10	1	7	VAV3-AS1	chr1	antisense	VAV3 antisense RNA 1
ENSG00000257523.1	0	0	1	0	0	0	0	0	CTD-2384A14.2	chr14	lincRNA	--
ENSG00000107331.16	2650	2248	1766	3035	664	624	687	436	ABCA2	chr9	protein_coding	ATP-binding cassette, sub-family A (ABC1), member 2
ENSG00000240405.5	3	15	3	1	1	0	0	0	LINC01212	chr3	lincRNA	long intergenic non-protein coding RNA 1212
ENSG00000167476.10	38	29	8	19	0	5	2	0	JSRP1	chr19	protein_coding	junctional sarcoplasmic reticulum protein 1
ENSG00000258515.1	1	0	2	1	7	4	7	1	RP11-203M5.7	chr14	antisense	--
ENSG00000250327.1	13	0	0	0	7	5	1	2	RP11-173M11.2	chr4	processed_pseudogene	--
ENSG00000254528.7	3	10	9	18	0	0	0	2	RP11-728F11.4	chr11	antisense	--
ENSG00000266896.1	37	23	29	39	12	40	31	16	RP1-266L20.9	chr6	sense_intronic	--
ENSG00000113924.11	36	45	11	20	5	6	8	4	HGD	chr3	protein_coding	homogentisate 1,2-dioxygenase
ENSG00000138892.11	0	0	0	0	0	1	0	0	TTLL8	chr22	protein_coding	tubulin tyrosine ligase-like family member 8
ENSG00000176020.8	151	164	62	151	746	700	743	471	AMIGO3	chr3	protein_coding	adhesion molecule with Ig-like domain 3
ENSG00000226284.1	1	0	0	1	1	1	0	0	ARPC3P1	chr20	processed_pseudogene	actin related protein 2/3 complex, subunit 3 pseudogene 1
ENSG00000066583.11	262	76	80	501	1585	1787	1477	1176	ISOC1	chr5	protein_coding	isochorismatase domain containing 1
ENSG00000241129.3	1	3	1	1	0	0	0	1	RPL22P19	chr12	transcribed_processed_pseudogene	ribosomal protein L22 pseudogene 19
ENSG00000241566.1	7	3	6	9	0	0	0	0	IGKV2D-24	chr2	IG_V_gene	immunoglobulin kappa variable 2D-24 (non-functional)
ENSG00000168398.6	1	3	0	0	0	2	1	0	BDKRB2	chr14	protein_coding	bradykinin receptor B2
ENSG00000226979.8	155	146	96	143	23	25	16	18	LTA	chr6	protein_coding	lymphotoxin alpha
ENSG00000226784.2	0	0	0	0	0	2	1	0	PGAM4	chrX	protein_coding	phosphoglycerate mutase family member 4
ENSG00000254198.1	0	0	0	0	3	2	1	2	RP11-598P20.3	chr8	processed_pseudogene	--
ENSG00000168487.17	165	143	72	176	889	779	904	545	BMP1	chr8	protein_coding	bone morphogenetic protein 1
ENSG00000029725.16	908	534	406	1259	3291	4501	3914	3112	RABEP1	chr17	protein_coding	rabaptin, RAB GTPase binding effector protein 1
ENSG00000179364.13	1068	1156	434	840	1809	1706	1682	1220	PACS2	chr14	protein_coding	phosphofurin acidic cluster sorting protein 2
ENSG00000163322.13	447	230	114	386	545	765	671	568	FAM175A	chr4	protein_coding	family with sequence similarity 175, member A
ENSG00000259376.1	1	1	5	4	0	1	0	0	RP11-505E24.3	chr15	antisense	--
ENSG00000130540.13	0	0	0	0	1	1	2	1	SULT4A1	chr22	protein_coding	sulfotransferase family 4A, member 1
ENSG00000151470.12	330	110	145	648	486	680	512	401	C4orf33	chr4	protein_coding	chromosome 4 open reading frame 33
ENSG00000256443.1	0	0	0	0	0	0	5	2	RP11-794G24.1	chr11	lincRNA	--
ENSG00000151135.9	506	214	83	511	1112	1517	1236	993	TMEM263	chr12	protein_coding	transmembrane protein 263
ENSG00000223669.1	0	0	0	2	0	0	0	1	RP11-93B14.4	chr20	antisense	--
ENSG00000227706.3	0	0	0	0	75	80	92	49	RP11-301G19.1	chr6	lincRNA	--
ENSG00000111802.13	793	270	813	1294	2270	3088	2309	1946	TDP2	chr6	protein_coding	tyrosyl-DNA phosphodiesterase 2
ENSG00000271324.1	1	1	2	2	0	2	1	0	RP11-10C24.2	chr3	lincRNA	--
ENSG00000274066.1	1	1	0	1	0	0	0	0	MIR6514	chr11	miRNA	microRNA 6514
ENSG00000238038.1	0	0	0	0	1	1	0	0	ATP6V0E1P3	chr2	processed_pseudogene	ATPase, H+ transporting, lysosomal 9kDa, V0 subunit e1 pseudogene 3
ENSG00000275261.1	0	0	0	0	0	0	0	1	AL136221.1	chr13	miRNA	--
ENSG00000226054.2	0	0	0	0	2	2	5	2	MEMO1P1	chr21	processed_pseudogene	mediator of cell motility 1 pseudogene 1
ENSG00000203668.1	213	66	28	258	1200	1722	1780	1360	CHML	chr1	protein_coding	choroideremia-like (Rab escort protein 2)
ENSG00000093000.18	1343	767	1397	2822	6558	8538	8040	5954	NUP50	chr22	protein_coding	nucleoporin 50kDa
ENSG00000152133.14	230	156	92	239	1158	1726	1313	1150	GPATCH11	chr2	protein_coding	G patch domain containing 11
ENSG00000106261.16	1181	1172	655	872	3664	4195	4725	3281	ZKSCAN1	chr7	protein_coding	zinc finger with KRAB and SCAN domains 1
ENSG00000241954.1	0	0	0	0	0	0	2	0	RP1-149A16.17	chr22	lincRNA	--
ENSG00000244926.6	0	0	1	0	1	0	1	0	ALKBH3-AS1	chr11	antisense	ALKBH3 antisense RNA 1
ENSG00000115561.14	1762	1397	2158	2804	1793	2105	1805	1440	CHMP3	chr2	protein_coding	charged multivesicular body protein 3
ENSG00000274083.1	0	0	1	0	0	0	0	1	MIR6837	chr7	miRNA	microRNA 6837
ENSG00000196981.3	85	47	60	129	337	475	363	337	WDR5B	chr3	protein_coding	WD repeat domain 5B
ENSG00000264963.2	4	38	25	13	2	2	0	1	RN7SL440P	chr1	misc_RNA	RNA, 7SL, cytoplasmic 440, pseudogene
ENSG00000275417.1	0	0	0	0	0	0	2	0	RP11-844G16.3	chr15	sense_intronic	--
ENSG00000271092.5	15	8	3	35	191	244	159	127	TMEM56-RWDD3	chr1	protein_coding	TMEM56-RWDD3 readthrough
ENSG00000067445.20	24	10	1	7	1374	1245	1217	857	TRO	chrX	protein_coding	trophinin
ENSG00000280096.1	1	14	1	1	0	0	0	0	RP11-294N21.2	chr18	TEC	--
ENSG00000116957.12	391	256	140	461	1227	1666	1218	1034	TBCE	chr1	protein_coding	tubulin folding cofactor E
ENSG00000109854.13	915	480	870	1572	0	1	1	0	HTATIP2	chr11	protein_coding	HIV-1 Tat interactive protein 2, 30kDa
ENSG00000065809.13	3850	1443	1514	7020	2028	2600	2497	1995	FAM107B	chr10	protein_coding	family with sequence similarity 107, member B
ENSG00000119673.14	183	96	47	319	0	1	0	3	ACOT2	chr14	protein_coding	acyl-CoA thioesterase 2
ENSG00000127445.13	1539	1941	1155	2035	10375	9374	8730	6566	PIN1	chr19	protein_coding	peptidylprolyl cis/trans isomerase, NIMA-interacting 1
ENSG00000272455.1	145	141	126	162	366	421	333	252	RP4-758J18.13	chr1	lincRNA	--
ENSG00000236456.1	0	0	0	0	0	1	0	2	RP4-785G19.2	chr20	processed_pseudogene	--
ENSG00000229312.2	0	0	0	0	1	2	1	0	RP11-470P21.2	chr9	antisense	--
ENSG00000196302.5	0	0	0	0	1	0	1	0	RP11-497H16.5	chr5	unprocessed_pseudogene	--
ENSG00000228623.3	58	20	8	47	0	0	0	0	ZNF883	chr9	lincRNA	zinc finger protein 883
ENSG00000163431.12	0	0	1	0	2	1	0	0	LMOD1	chr1	protein_coding	leiomodin 1 (smooth muscle)
ENSG00000280650.1	0	0	1	0	0	0	0	0	KCNIP4-IT1	chr4	lincRNA	KCNIP4 intronic transcript 1
ENSG00000073849.14	3145	1585	682	3105	1993	1901	2258	1481	ST6GAL1	chr3	protein_coding	ST6 beta-galactosamide alpha-2,6-sialyltranferase 1
ENSG00000116754.13	6933	6005	2955	6346	5872	7880	6435	4967	SRSF11	chr1	protein_coding	serine/arginine-rich splicing factor 11
ENSG00000269752.1	0	2	0	1	0	0	1	0	CTD-3149D2.3	chr19	antisense	--
ENSG00000233494.1	0	4	2	1	0	0	0	0	AC009963.3	chr2	processed_pseudogene	--
ENSG00000173083.14	629	310	209	1114	9	16	10	6	HPSE	chr4	protein_coding	heparanase
ENSG00000233643.2	0	0	0	1	1	1	0	0	RP11-491H19.1	chr10	lincRNA	--
ENSG00000197322.3	0	0	0	0	0	1	0	1	C17orf102	chr17	lincRNA	chromosome 17 open reading frame 102
ENSG00000163132.6	2	1	2	2	353	375	259	258	MSX1	chr4	protein_coding	msh homeobox 1
ENSG00000249709.7	263	180	175	366	266	334	279	232	ZNF564	chr19	protein_coding	zinc finger protein 564
ENSG00000218819.4	0	0	1	0	0	0	0	0	TDRD15	chr2	protein_coding	tudor domain containing 15
ENSG00000238082.1	0	0	0	0	4	2	4	4	AC009948.7	chr2	processed_pseudogene	--
ENSG00000144061.12	12	27	20	2	91	140	82	90	NPHP1	chr2	protein_coding	nephronophthisis 1 (juvenile)
ENSG00000136352.17	0	0	0	0	2	7	7	6	NKX2-1	chr14	protein_coding	NK2 homeobox 1
ENSG00000253910.2	7	2	0	3	1	1	5	0	PCDHGB2	chr5	protein_coding	protocadherin gamma subfamily B, 2
ENSG00000064102.14	242	112	48	377	2444	3434	2638	2321	ASUN	chr12	protein_coding	asunder spermatogenesis regulator
ENSG00000156509.13	2	0	1	33	213	304	259	210	FBXO43	chr8	protein_coding	F-box protein 43
ENSG00000198707.14	362	211	39	320	632	919	993	815	CEP290	chr12	protein_coding	centrosomal protein 290kDa
ENSG00000241226.3	0	2	0	0	0	0	0	0	RN7SL836P	chr19	misc_RNA	RNA, 7SL, cytoplasmic 836, pseudogene
ENSG00000166086.12	168	110	44	85	3884	4118	4016	2807	JAM3	chr11	protein_coding	junctional adhesion molecule 3
ENSG00000088882.7	32	10	11	17	342	304	339	207	CPXM1	chr20	protein_coding	carboxypeptidase X (M14 family), member 1
ENSG00000172201.10	0	1	0	2	1	1	2	1	ID4	chr6	protein_coding	inhibitor of DNA binding 4, dominant negative helix-loop-helix protein
ENSG00000152102.17	1522	728	832	2215	8033	8739	8965	6139	FAM168B	chr2	protein_coding	family with sequence similarity 168, member B
ENSG00000106483.11	0	0	0	0	6	1	3	1	SFRP4	chr7	protein_coding	secreted frizzled-related protein 4
ENSG00000240024.5	59	20	16	61	88	158	96	68	LINC00888	chr3	transcribed_unprocessed_pseudogene	long intergenic non-protein coding RNA 888
ENSG00000236098.1	2	0	0	0	0	0	1	0	RP11-148B18.4	chr1	lincRNA	--
ENSG00000237550.5	14051	9890	3988	5438	25741	28482	19022	17899	UBE2Q2P6	chr15	transcribed_processed_pseudogene	ubiquitin-conjugating enzyme E2Q family member 2 pseudogene 6
ENSG00000267740.5	1015	1337	719	1631	6997	6603	5538	4463	AC024592.12	chr19	protein_coding	--
ENSG00000112130.16	231	142	70	303	1594	1955	1609	1272	RNF8	chr6	protein_coding	ring finger protein 8, E3 ubiquitin protein ligase
ENSG00000264067.1	1	0	0	0	2	1	5	3	RP11-401O9.3	chr17	antisense	--
ENSG00000126254.11	1154	1393	1659	2163	6454	5430	5808	3919	RBM42	chr19	protein_coding	RNA binding motif protein 42
ENSG00000199400.1	0	0	0	0	0	1	0	0	RNY4P19	chr2	misc_RNA	RNA, Ro-associated Y4 pseudogene 19
ENSG00000185238.12	219	90	80	373	757	1026	758	620	PRMT3	chr11	protein_coding	protein arginine methyltransferase 3
ENSG00000204568.11	741	569	416	982	3996	3924	4056	3045	MRPS18B	chr6	protein_coding	mitochondrial ribosomal protein S18B
ENSG00000139636.15	1013	1259	1101	1194	1207	1154	1257	808	LMBR1L	chr12	protein_coding	limb development membrane protein 1-like
ENSG00000229927.2	5	4	2	11	10	25	12	8	RHEBP1	chr10	processed_pseudogene	Ras-homolog enriched in brain pseudogene 1
ENSG00000186814.12	189	84	49	153	485	505	544	406	ZSCAN30	chr18	protein_coding	zinc finger and SCAN domain containing 30
ENSG00000160408.14	841	844	140	1122	831	758	767	527	ST6GALNAC6	chr9	protein_coding	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6
ENSG00000170085.17	231	110	93	277	722	755	862	592	SIMC1	chr5	protein_coding	SUMO-interacting motifs containing 1
ENSG00000142765.17	3872	4885	3211	3557	756	654	690	525	SYTL1	chr1	protein_coding	synaptotagmin-like 1
ENSG00000232662.2	0	7	4	0	1	0	1	0	LDHBP1	chr13	processed_pseudogene	lactate dehydrogenase B pseudogene 1
ENSG00000264522.5	187	123	43	199	465	548	572	400	OTUD7B	chr1	protein_coding	OTU deubiquitinase 7B
